timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us
2026-04-18 23:21:51;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;148866
2026-04-18 23:21:51;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;145731
2026-04-18 23:21:51;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;150893
2026-04-18 23:21:52;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;140524
2026-04-18 23:21:52;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;152506
2026-04-18 23:21:52;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;151422
2026-04-18 23:21:52;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;147223
2026-04-18 23:21:52;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;154064
2026-04-18 23:21:52;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;147462
2026-04-18 23:21:52;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;160482
2026-04-18 23:21:53;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;143999
2026-04-18 23:21:53;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;141626
2026-04-18 23:21:53;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;140175
2026-04-18 23:21:53;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;139580
2026-04-18 23:21:53;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;138652
2026-04-18 23:21:53;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;180778
2026-04-18 23:21:53;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;148366
2026-04-18 23:21:54;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;149565
2026-04-18 23:21:54;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;138152
2026-04-18 23:21:54;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;157186
2026-04-18 23:21:54;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;139218
;;;;;;;;;AVG;147927
;;;;;;;;;MIN;138152
;;;;;;;;;MAX;180778
2026-04-18 23:21:55;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;616781
2026-04-18 23:21:55;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;601371
2026-04-18 23:21:56;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;583606
2026-04-18 23:21:56;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;601818
2026-04-18 23:21:57;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;571047
2026-04-18 23:21:58;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;586815
2026-04-18 23:21:58;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;563439
2026-04-18 23:21:59;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;592775
2026-04-18 23:21:59;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;586167
2026-04-18 23:22:00;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;579172
2026-04-18 23:22:01;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;571308
2026-04-18 23:22:01;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;586056
2026-04-18 23:22:02;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;577427
2026-04-18 23:22:02;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;583926
2026-04-18 23:22:03;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;582573
2026-04-18 23:22:03;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;565929
2026-04-18 23:22:04;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;567373
2026-04-18 23:22:05;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;603337
2026-04-18 23:22:05;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;590346
2026-04-18 23:22:06;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;595779
2026-04-18 23:22:06;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;593375
2026-04-18 23:22:07;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;586247
2026-04-18 23:22:08;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;568312
2026-04-18 23:22:08;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;590002
2026-04-18 23:22:09;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;585880
2026-04-18 23:22:09;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;588970
2026-04-18 23:22:10;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;596137
2026-04-18 23:22:11;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;598552
2026-04-18 23:22:11;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;578148
2026-04-18 23:22:12;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;599356
2026-04-18 23:22:12;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;577570
2026-04-18 23:22:13;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;577723
2026-04-18 23:22:13;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;596151
2026-04-18 23:22:14;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;579233
2026-04-18 23:22:15;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;582598
2026-04-18 23:22:15;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;571276
2026-04-18 23:22:16;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;586804
2026-04-18 23:22:16;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;570531
2026-04-18 23:22:17;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;596865
2026-04-18 23:22:17;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;571619
2026-04-18 23:22:18;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;602803
2026-04-18 23:22:19;BucketSort;Array;50000;int;Random;50;Unknown;Unknown;SINGLE;614487
