timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40562;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41951;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43940;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41694;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41525;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41833;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41315;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41728;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41165;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41084;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41118;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40803;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41048;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;44281;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41240;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43205;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;52012;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;50913;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;50997;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42010;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;10000;int;Random;50;Unknown;Unknown;SINGLE;46013;;;;;;;;
;;;;;;;;;AVG;42928;;;;;;;;
;;;;;;;;;MIN;40562;;;;;;;;
;;;;;;;;;MAX;52012;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;369003;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357960;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;384549;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;420802;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;362160;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;418557;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;362517;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;426407;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;467659;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;395089;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;521610;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;472416;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;383509;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;372533;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;378394;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;375568;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;371762;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;441674;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;374956;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;367178;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;367602;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;369238;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;367519;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;363939;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;375948;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;391500;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;473160;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;411237;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;373763;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;376869;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;385280;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;385918;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;386274;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;366677;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;376190;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;369920;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;386231;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;373237;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;364870;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;368738;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;365990;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;374316;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;371899;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;371870;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;370509;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;373137;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;365349;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;367022;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;368695;;;;;;;;
18.04.2026 23:25;BucketSort;SingleList;25000;int;Random;50;Unknown;Unknown;SINGLE;378051;;;;;;;;
;;;;;;;;;AVG;387305;;;;;;;;
;;;;;;;;;MIN;357960;;;;;;;;
;;;;;;;;;MAX;521610;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2614837;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2549126;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2627441;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2583194;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2651183;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2619027;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2563389;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2672194;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2608873;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2689441;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2635172;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2586031;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2664318;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2612789;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2643816;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2556734;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2678421;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2619945;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2587426;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2661183;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2609012;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2624178;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2681559;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2576931;;;;;;;;
18.04.2026 23:30;BucketSort;SingleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2649720;;;;;;;;
;;;;;;;;;AVG;2621540;;;;;;;;
;;;;;;;;;MIN;2546734;;;;;;;;
;;;;;;;;;MAX;2689441;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18241739;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18199584;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18330841;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18205193;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18360482;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18220731;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18315629;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18190274;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18391842;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18210493;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18305271;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18185644;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18325911;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18236105;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18370288;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18180422;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18344791;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18215836;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18310274;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18198755;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18350961;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18290318;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18341290;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18225177;;;;;;;;
18.04.2026 23:35;BucketSort;SingleList;100000;int;Random;50;Unknown;Unknown;SINGLE;18320584;;;;;;;;
;;;;;;;;;AVG;18282300;;;;;;;;
;;;;;;;;;MIN;18180422;;;;;;;;
;;;;;;;;;MIN;18391842;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41539;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41945;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41393;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;44346;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43107;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42578;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42921;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43070;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;51735;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42309;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42760;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;45253;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41585;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;48229;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40526;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40520;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41179;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;44155;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43007;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42021;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41368;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42125;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41174;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41865;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42105;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42877;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41694;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40595;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41426;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41109;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41063;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40740;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42501;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41772;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41594;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41304;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43036;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;43564;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40684;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40713;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40781;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;41401;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42522;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42006;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40626;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40941;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42562;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40797;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;40976;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;10000;int;Random;50;Unknown;Unknown;SINGLE;42832;;;;;;;;
;;;;;;;;;AVG;42258;;;;;;;;
;;;;;;;;;MIN;40520;;;;;;;;
;;;;;;;;;MAX;51735;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;362666;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;371737;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;362342;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;355172;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;359067;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;358844;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;359599;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;352785;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;361054;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;356127;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;358670;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;359047;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;359110;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;353881;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357877;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;353731;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357368;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;359792;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;353408;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;353853;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;361299;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;356779;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;356953;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357589;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357313;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;353752;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357227;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;354932;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;355982;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;353282;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;355794;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357027;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;359500;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;356767;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;358390;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;358347;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;360390;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;359166;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;356483;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;365290;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357153;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;359612;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;360911;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;356328;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;354423;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;366184;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;361141;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;357127;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;354332;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;25000;int;Random;50;Unknown;Unknown;SINGLE;362952;;;;;;;;
;;;;;;;;;AVG;358171;;;;;;;;
;;;;;;;;;MIN;352785;;;;;;;;
;;;;;;;;;MAX;371737;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2362571;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2385770;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2378970;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2382711;;;;;;;;
18.04.2026 23:41;BucketSort;DoubleList;50000;int;Random;50;Unknown;Unknown;SINGLE;2367880;;;;;;;;
