timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1756
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1808
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1801
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1769
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1754
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1752
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1757
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1760
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1760
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1812
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1749
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1745
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1755
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1798
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1750
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1753
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1819
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1756
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1757
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1755
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1785
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1750
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1755
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1834
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1757
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1748
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1789
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1754
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1753
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1755
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1793
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1747
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1745
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1779
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1744
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1753
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1844
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1770
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1741
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1763
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1751
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1751
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1751
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1811
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1750
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1782
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1745
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1754
;;;;;;;;;AVG;1766
;;;;;;;;;MIN;1741
;;;;;;;;;MAX;1844
2026-04-19 18:01:25;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24900
2026-04-19 18:01:25;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24916
2026-04-19 18:01:25;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;26611
2026-04-19 18:01:25;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24939
2026-04-19 18:01:25;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25722
2026-04-19 18:01:25;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25356
2026-04-19 18:01:25;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25503
2026-04-19 18:01:26;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;28406
2026-04-19 18:01:26;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;27507
2026-04-19 18:01:26;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25373
2026-04-19 18:01:26;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25849
2026-04-19 18:01:26;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25096
2026-04-19 18:01:26;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;26563
2026-04-19 18:01:26;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;27068
2026-04-19 18:01:26;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;29465
2026-04-19 18:01:26;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24959
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25001
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24937
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24806
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25805
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25377
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24984
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25025
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25306
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25256
2026-04-19 18:01:27;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25580
2026-04-19 18:01:28;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24786
2026-04-19 18:01:28;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25014
2026-04-19 18:01:28;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;26572
2026-04-19 18:01:28;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;26367
2026-04-19 18:01:28;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25154
2026-04-19 18:01:28;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24934
2026-04-19 18:01:28;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25002
2026-04-19 18:01:28;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25313
2026-04-19 18:01:28;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25408
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25944
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24981
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;26130
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;27206
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25277
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25147
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;24802
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;29280
2026-04-19 18:01:29;QuickSort;Stack;10000;int;Random;50;Middle;Unknown;SINGLE;25291
